12000
878	1401
723	1478
917	1886
419	759
651	1347
908	1259
348	1270
917	1080
363	1059
626	1512
541	1133
750	812
783	1431
652	782
804	927
887	1641
884	1695
630	1386
659	1076
584	593
974	1087
24	823
212	461
375	831
329	804
370	1213
432	1080
189	783
509	749
235	1142
936	1696
742	1153
803	958
263	463
661	753
844	881
742	1568
332	688
444	945
207	550
736	1329
8	87
696	1024
936	1321
599	700
494	1140
591	1541
748	950
576	1089
888	1391
131	326
860	1774
276	944
133	491
133	596
601	1081
891	1068
469	1280
503	767
516	1201
937	1855
792	1657
418	1407
160	550
670	1155
499	1412
398	883
13	427
21	131
649	926
690	936
274	549
22	322
609	1230
945	1752
369	861
333	1048
14	700
192	1158
153	842
475	787
214	492
920	1130
810	1269
351	616
629	742
456	1139
863	911
80	217
8	399
443	544
69	1021
722	1184
372	895
614	1143
229	559
106	748
73	887
278	922
287	1239
762	1719
748	982
291	689
333	436
545	586
570	1401
138	453
310	1270
562	1327
401	1331
709	754
215	672
606	1136
645	910
378	1227
199	212
78	887
603	1443
783	1357
972	1932
819	1590
526	781
102	511
913	1541
839	943
363	1116
627	1070
63	493
938	1075
23	998
653	798
30	1008
244	1170
719	1682
246	1129
397	984
233	426
829	1403
526	1356
225	1204
263	399
245	1223
644	1550
848	1674
396	731
622	1046
858	1735
188	818
134	417
343	578
317	339
745	913
638	750
561	1092
932	983
913	1240
466	854
755	1103
359	770
375	578
993	1091
387	1239
875	1056
406	1145
343	1304
50	635
758	1701
482	585
14	224
126	1062
762	1633
177	536
12	114
133	412
98	752
169	971
672	1253
384	1020
111	327
543	759
993	1512
738	813
657	1582
595	835
462	1037
453	881
985	1028
333	385
181	496
936	1883
711	905
280	359
497	535
406	1156
296	694
182	212
733	1587
830	1664
827	1564
400	812
12	714
997	1780
896	1311
629	1153
984	1533
455	1119
173	717
688	1163
859	1297
369	1301
887	1288
429	720
135	941
77	132
806	1208
736	1633
17	977
540	845
314	332
236	652
757	953
897	1703
784	791
293	1169
877	961
916	1272
866	1320
318	414
95	645
750	814
856	1361
566	991
155	1048
985	1651
781	1761
848	1128
759	1047
601	950
370	1281
122	974
588	813
616	1040
339	923
607	1596
834	1808
249	736
566	684
382	1320
30	946
363	733
168	622
686	1106
773	1268
227	560
481	1091
527	1248
558	1306
960	1934
338	1335
181	448
301	1141
896	1675
646	1286
396	762
370	991
228	981
667	1211
296	1117
511	947
160	326
791	1037
784	1037
680	1094
566	942
219	752
45	413
767	1544
743	1506
937	1129
946	1030
427	669
60	1044
999	1216
548	997
606	667
911	1463
902	1353
895	1326
968	1358
575	1404
463	680
533	786
830	962
760	1089
400	1085
500	647
982	1630
663	724
807	969
38	992
418	685
519	1315
538	956
788	1706
764	1553
456	1357
77	478
504	1299
212	563
248	1212
522	578
644	777
736	1090
369	722
461	551
285	1019
231	820
343	679
950	1776
314	1214
334	393
1	225
193	653
340	725
559	1081
629	1081
316	812
495	1024
718	763
631	1156
852	1590
736	839
55	258
269	874
113	262
249	721
268	1091
526	788
466	725
349	675
644	1554
54	535
521	1047
291	1098
882	1166
430	1269
203	373
562	1454
625	1552
509	1217
526	1406
495	1441
83	428
874	953
478	931
765	1673
964	1383
794	829
399	1016
594	1481
906	943
271	432
55	688
257	333
600	1583
599	643
614	1155
279	665
17	84
214	785
736	1459
944	1810
740	1332
49	443
338	908
896	1569
593	1273
783	1432
77	781
642	1563
964	1735
799	875
930	1606
353	585
837	1135
637	871
671	1443
972	1356
921	1534
741	1019
849	1522
412	1161
72	302
521	890
864	1614
263	329
429	457
298	704
347	1200
994	1742
636	861
561	1421
840	1169
854	1020
578	1190
522	1154
172	177
79	994
595	706
766	1678
535	627
590	1029
426	627
204	901
866	1761
604	1411
828	1338
127	736
924	1070
525	817
307	1125
762	1064
668	1339
562	1286
741	1359
920	1622
933	1078
819	1699
918	1530
753	1197
412	830
508	1307
755	1140
4	246
929	1927
642	772
31	905
562	1531
825	1623
451	1321
813	1037
118	417
628	1442
471	684
787	1237
309	1286
434	497
559	1356
281	540
384	429
787	1705
989	1717
598	656
945	1323
58	829
459	797
442	714
210	537
514	540
390	1332
245	866
356	579
110	604
134	528
998	1946
784	996
756	1253
273	1087
180	1006
260	363
102	867
26	283
777	828
777	1483
409	911
147	239
424	1021
106	1048
337	967
734	1290
822	1497
247	708
214	1030
128	996
471	746
179	501
19	1000
516	1253
699	1652
126	618
57	275
238	1067
985	1314
495	685
742	1158
586	591
993	1762
139	789
869	1615
710	1296
697	1070
503	1312
998	1872
219	327
411	1188
286	859
129	534
83	389
312	418
784	1480
76	431
243	686
678	947
352	1049
954	1370
704	1049
604	867
154	560
754	1680
547	1459
241	972
209	1110
616	1240
828	1023
316	708
759	1705
412	852
579	835
366	1150
706	1294
624	1138
118	621
63	793
780	1564
122	296
242	385
641	1305
179	207
38	192
942	1719
629	919
730	1527
151	837
798	841
673	1074
943	1849
959	1406
283	385
871	1836
956	1939
464	612
567	575
192	1024
998	1568
439	507
224	1074
613	693
736	1673
419	1321
627	1246
943	1256
129	500
769	1720
60	992
551	584
981	1319
669	1069
313	1244
795	1693
998	1510
189	418
991	1191
152	532
936	1055
65	985
316	566
439	559
656	1351
583	834
629	864
949	1122
79	866
151	424
590	1141
480	1111
234	1134
980	1970
90	612
54	337
816	1045
265	324
244	1195
151	444
243	505
58	653
899	1828
839	1105
195	1060
245	845
841	1031
200	710
682	1066
33	296
291	1018
455	911
789	1242
120	319
510	1392
197	214
132	1116
374	1164
505	961
517	1349
806	978
816	1125
630	781
232	584
652	1326
491	706
290	1003
215	255
190	995
653	899
343	1298
816	1627
88	229
440	805
3	402
5	803
311	987
650	1161
845	1567
981	1898
969	1589
223	494
907	1498
117	1099
678	1349
17	374
693	759
577	949
807	1652
286	694
476	570
249	982
632	1042
860	1506
700	804
175	243
193	1022
22	436
489	874
272	744
843	1573
284	1003
439	462
168	203
904	1176
69	99
932	1025
923	1535
817	1285
85	264
537	1016
466	848
200	244
408	525
704	1111
513	551
394	1191
57	363
380	767
604	917
323	521
869	1700
106	734
823	1643
443	758
87	149
816	1064
634	1172
796	1407
26	669
948	1293
602	987
767	985
59	641
46	674
428	1249
130	898
95	835
54	737
871	1715
405	421
152	726
530	1325
980	1837
911	1080
641	922
145	320
621	710
324	796
941	1513
486	1225
106	690
917	1569
276	681
359	513
914	1031
328	489
696	1644
791	1440
536	1370
801	1759
752	1094
736	1521
382	1283
750	853
480	1036
878	1735
826	1396
4	896
270	303
928	1849
525	1236
760	1007
654	1166
838	1694
652	1258
245	1063
975	1138
894	1173
617	831
857	1344
973	1810
923	1327
107	957
630	988
857	946
798	1646
401	738
776	843
90	403
39	185
8	724
347	1000
55	159
514	1491
189	248
182	1014
647	1159
649	1599
388	525
764	1520
946	1006
923	1171
763	1110
175	651
590	781
678	907
206	1019
737	1704
659	671
217	1169
278	1155
185	899
852	1016
607	1188
436	522
500	888
966	1425
189	300
758	1261
78	311
869	1648
173	440
775	1264
571	667
983	1047
346	996
198	714
451	689
864	1802
872	1403
141	599
653	1045
75	433
202	616
659	1629
535	1163
963	1928
262	896
170	913
928	1137
946	1637
175	984
180	1107
293	703
882	1347
450	1233
719	908
366	565
752	1532
94	444
63	622
520	1068
636	1528
409	565
366	1046
615	687
991	1573
497	572
985	991
946	1481
232	402
264	800
311	1165
906	1051
607	685
726	1051
292	775
332	813
375	640
4	644
469	1048
158	444
688	1136
833	1683
899	1190
772	1290
364	633
168	608
382	1051
467	1329
569	1428
279	708
592	1425
394	1141
193	468
559	1133
107	700
814	1562
729	1291
630	842
529	1252
457	1014
252	717
137	495
324	583
166	212
694	1449
661	1162
337	440
55	785
826	1501
117	315
832	1417
565	821
535	1451
257	716
13	598
412	1170
198	452
674	1276
851	1739
643	1172
766	1422
306	366
223	1188
388	570
740	1444
839	1503
523	1511
112	1020
449	1278
809	911
406	808
173	924
825	1751
605	1073
807	1802
268	475
489	1265
372	984
72	1037
591	1278
920	1315
817	925
984	1930
87	718
339	680
508	1377
97	370
800	1338
685	1171
282	1214
355	480
332	1140
895	946
142	482
630	914
589	946
280	852
64	714
542	1248
645	1597
601	1423
300	1235
592	1060
881	1830
454	727
981	1935
387	1152
852	1744
742	952
422	602
172	457
32	776
57	67
318	408
52	744
465	698
353	710
453	1147
727	1626
927	1809
330	1207
107	817
319	827
173	793
710	947
148	1128
691	888
290	914
213	331
444	656
90	1060
752	1417
638	1235
565	1086
863	1286
573	1173
40	186
982	1039
889	1779
760	1742
805	1480
176	516
913	1112
465	679
438	1157
33	514
162	171
836	876
826	1270
356	1060
682	1146
182	613
432	1385
662	1031
368	918
206	1009
959	1283
290	598
883	916
777	1265
342	844
796	1139
94	482
374	588
11	605
869	1153
396	1321
37	340
283	781
121	520
543	847
828	1800
430	904
196	576
774	1465
378	402
465	571
975	1670
641	1034
942	1353
812	812
278	1025
938	985
552	760
693	857
461	649
531	1140
669	1180
597	1103
130	166
83	1049
741	1273
868	1600
135	553
880	1296
48	431
972	1610
277	307
568	813
661	1167
87	287
311	997
572	901
896	1638
968	1727
848	1821
230	592
263	749
739	1343
562	633
15	809
719	1505
561	1068
485	1306
870	1214
627	1248
614	1419
619	1218
434	1401
602	1186
174	1069
435	464
765	1555
269	530
992	1193
472	1437
175	606
513	853
173	805
650	1371
356	396
36	77
951	1691
865	1407
6	674
604	1392
371	437
297	399
758	1257
607	1135
264	1059
5	331
13	491
109	170
326	922
442	986
457	661
197	356
698	718
650	1532
503	1255
843	1783
841	1290
766	996
8	688
851	1644
916	1600
24	385
106	761
110	212
65	233
855	1483
535	1115
349	474
779	1233
501	938
867	1509
989	1980
590	1370
504	711
635	1569
301	460
639	1288
518	1011
358	1218
48	725
957	1704
811	1494
474	564
651	879
245	1119
868	1570
964	1670
434	623
151	433
890	1625
87	1051
378	476
443	1248
403	767
797	960
976	1811
698	1384
356	1299
282	1037
390	1211
73	440
929	1390
785	970
293	907
577	781
634	674
736	1387
631	1241
67	1049
316	377
178	686
278	503
107	468
259	346
696	1010
377	1231
758	804
986	1860
446	1173
609	1091
54	639
369	626
80	131
935	998
972	1312
24	912
178	890
253	578
926	1401
415	657
974	1810
548	893
930	976
865	1486
386	1005
951	1488
684	1406
53	326
139	694
489	1378
149	909
13	610
800	1102
934	1383
427	1111
247	769
303	411
564	1241
938	1002
720	1014
972	1530
212	1103
102	804
169	1059
462	962
415	1071
307	1221
500	656
973	1116
77	817
800	1541
498	1448
589	837
213	742
856	1371
624	629
96	743
207	463
861	1499
323	982
321	414
363	1055
886	919
223	741
351	394
959	1133
567	917
440	1278
268	820
4	955
286	894
182	192
372	1235
478	1119
446	576
850	1198
112	599
106	336
847	916
246	327
711	1392
788	882
171	946
667	1541
101	826
772	1594
552	894
119	973
742	1332
295	947
62	399
9	646
956	1125
741	1305
81	849
759	1453
357	503
891	1033
381	451
302	336
970	1313
482	1336
904	1878
87	542
670	1289
250	748
639	1315
981	1939
304	876
495	551
596	1259
876	1297
117	282
326	651
891	1673
588	1026
88	1013
16	839
719	1271
862	1116
950	1565
458	678
236	590
75	266
324	324
314	746
733	1282
637	1180
544	1187
69	1016
319	564
498	1224
985	1081
988	1861
495	1338
349	489
495	1448
563	1483
632	1468
323	756
515	1447
73	559
754	994
804	1590
317	905
29	477
12	832
125	344
725	1612
933	1145
259	971
371	586
547	1124
134	974
736	1113
485	1479
899	1619
570	1410
248	824
70	702
839	1790
32	828
35	925
291	974
890	1397
713	1129
758	1268
82	347
71	216
659	1406
777	1731
642	1277
623	748
928	1416
124	546
445	917
239	795
835	1699
583	910
941	1812
591	1091
513	870
871	1717
557	614
759	1174
560	1336
314	953
403	736
159	706
198	683
222	656
471	1152
169	1037
918	968
376	709
746	1498
262	1151
844	1351
796	915
799	1141
826	1149
178	1075
625	848
500	1010
903	1233
550	1500
305	1292
412	1265
809	1568
86	209
59	421
102	842
461	495
943	1114
260	782
736	1522
613	1291
977	1886
320	1146
393	737
579	963
886	1259
661	1215
856	1115
860	904
468	1151
997	1123
926	1627
875	1116
772	791
510	1013
418	1222
187	419
754	1198
328	849
663	816
833	1169
229	1070
901	1227
319	1242
353	693
719	1114
889	1251
268	750
312	459
616	637
125	890
621	881
337	1177
625	1359
506	1446
818	1365
637	1317
126	1096
166	686
639	956
39	550
819	1108
550	915
696	1074
108	983
485	1228
3	808
48	746
779	1545
632	707
37	311
892	937
289	377
252	532
314	994
181	774
598	1122
274	969
725	877
507	1410
920	1030
117	472
369	511
126	308
155	607
940	1303
225	661
45	659
610	948
604	1423
335	636
232	655
232	451
712	788
684	983
520	1304
536	791
571	890
973	1062
406	1094
629	1068
647	741
303	665
755	1499
547	926
108	112
742	949
210	833
670	1051
489	680
620	1257
82	279
263	1075
37	274
493	1170
565	741
95	545
965	1793
227	774
635	701
373	946
611	692
973	1684
451	1212
366	1032
285	687
853	1412
62	364
935	1396
821	1593
926	1193
405	1227
365	976
240	1198
278	1253
815	1779
883	1803
88	219
990	1675
422	1043
697	834
904	1572
226	634
456	1395
915	1438
763	1415
399	1105
653	1136
383	1305
137	379
664	855
154	192
803	1327
37	103
881	1601
909	1344
168	203
77	322
108	501
785	949
685	1411
624	1597
162	797
960	1957
13	805
848	1585
315	1310
234	570
576	1544
479	878
459	1428
430	1314
604	1539
457	982
791	1697
894	911
855	1756
688	1350
589	1307
903	1324
246	1051
893	1761
687	1361
764	1351
976	1148
367	1071
61	436
622	1252
562	920
227	423
898	1564
354	1340
360	721
168	881
381	1255
984	1012
598	1478
313	434
763	1608
178	215
501	734
772	1699
150	753
848	867
319	782
289	603
970	1387
660	1435
859	1076
198	916
163	979
31	799
311	729
275	1093
250	862
33	880
770	1657
493	1032
313	958
201	1114
78	129
674	905
78	471
34	571
537	1367
841	1708
885	1164
193	1004
948	1334
672	1086
776	1413
610	771
334	843
55	970
64	1044
93	647
967	1297
538	973
14	165
19	657
903	1031
83	500
424	680
748	1592
602	1299
522	646
302	377
320	660
62	714
504	1001
439	552
462	699
441	588
159	1101
98	304
886	1318
992	1974
634	858
378	1140
498	660
689	1359
765	1067
705	805
96	286
951	1922
17	37
603	942
574	1207
476	1003
542	1215
572	967
433	614
564	700
332	541
672	1278
769	1656
350	848
71	202
195	644
193	1162
926	1761
290	414
441	1420
19	187
577	1406
618	924
809	1626
977	1112
104	616
136	794
159	779
15	761
249	262
31	658
100	677
596	1279
631	1578
547	1524
568	1408
909	1158
971	1097
441	635
699	1057
367	659
818	1717
134	1058
211	1102
410	1397
377	599
362	1232
680	1181
15	37
241	429
338	684
122	181
885	1313
414	543
192	874
863	1257
371	937
446	714
135	1095
730	1030
59	133
52	826
109	649
714	974
478	1367
450	528
534	904
163	654
511	1056
382	1269
175	192
46	140
685	1001
443	899
78	858
741	1187
385	1304
313	1269
236	921
111	262
348	752
82	394
338	816
280	601
475	1059
278	974
420	930
912	1330
131	553
995	1941
22	24
593	1155
341	455
127	360
437	1086
300	561
505	640
83	542
868	1571
586	1271
993	1506
631	1282
881	1188
62	107
53	728
414	1342
552	1393
362	889
604	839
783	1187
329	705
38	741
359	1224
326	1052
778	1687
919	1501
803	855
295	856
640	791
409	1161
121	974
730	892
982	1559
450	536
977	1587
299	1049
655	1530
6	315
441	805
9	739
39	367
842	1039
771	1605
48	921
101	718
200	466
531	710
308	661
148	469
579	1049
386	1097
613	1499
682	970
12	786
810	889
850	1112
548	1037
641	682
285	990
191	867
392	739
403	815
804	897
627	1472
409	964
401	1338
283	1046
794	1631
202	490
186	1164
49	492
300	519
532	1050
130	781
458	1188
556	1485
769	1117
513	1479
786	806
301	922
53	107
891	1655
243	911
32	603
933	1617
784	1683
66	400
730	1171
937	1546
646	696
131	1089
495	1032
814	1738
147	410
847	1373
62	136
289	1251
350	607
968	1052
41	200
717	1295
990	1989
694	775
238	341
639	727
652	707
467	582
885	1160
30	545
50	713
881	1117
970	973
255	510
601	1113
289	634
263	577
122	566
509	1275
292	1288
844	1705
635	1216
537	578
956	1103
331	427
647	1504
692	1243
711	861
810	1659
12	218
396	1276
951	1724
265	1188
440	489
171	884
540	1148
895	1835
649	959
12	350
214	426
360	648
819	1106
664	999
83	104
293	1217
545	1534
810	1780
836	1202
335	618
488	552
334	709
249	372
266	542
130	695
315	1146
376	832
227	1077
29	768
489	1399
63	110
251	966
567	876
242	1192
945	1055
93	886
408	563
281	362
951	1685
751	1660
851	1620
9	979
311	1013
908	1331
678	892
208	477
850	1032
844	962
112	582
819	1294
403	839
275	1073
270	695
16	663
105	955
874	1159
111	753
780	935
6	996
908	1658
498	811
590	946
166	686
159	1062
542	919
190	951
262	1022
949	1231
463	1433
269	717
691	1017
482	513
534	1270
443	556
374	949
456	744
544	1242
730	1636
452	595
602	613
744	1508
130	411
899	1077
508	840
106	896
900	1249
621	1086
545	954
267	1238
736	797
56	219
304	1132
195	598
48	1031
82	964
910	1171
728	1697
140	903
218	988
864	1845
840	1253
89	630
325	650
963	1750
386	949
320	1095
616	825
130	469
756	1278
885	1721
151	631
542	648
431	1053
445	1171
842	1138
61	729
835	1106
943	1344
962	1835
356	834
88	416
183	469
743	824
938	1671
58	811
113	154
877	1544
283	1000
913	1870
995	1710
126	162
662	1368
781	1105
93	1029
815	876
871	1073
497	715
838	952
51	183
856	1577
254	1108
123	320
409	795
242	1070
361	934
465	762
743	925
960	1238
99	231
293	632
693	1518
982	996
62	239
923	1031
281	441
938	1433
25	212
36	965
615	1108
652	771
686	1051
855	920
699	841
371	652
725	1349
629	991
528	1309
883	1334
156	978
401	773
494	1212
761	881
376	1087
695	1043
293	425
676	1355
324	923
92	959
319	859
434	917
932	954
705	1253
178	939
900	1285
79	142
758	1023
83	585
830	1130
837	1519
670	797
360	951
796	1496
836	1438
624	734
853	1070
615	1370
112	495
252	1182
425	470
477	572
851	1728
409	1117
759	1488
772	1687
262	522
55	248
465	1143
822	1371
110	644
827	1749
281	508
706	1155
778	1678
328	891
978	1643
587	1392
426	803
689	1030
163	456
542	1489
632	997
666	934
176	521
290	1061
953	1108
202	1194
303	379
822	1076
976	1035
712	1544
72	405
727	803
874	1611
863	1226
459	767
216	775
851	1136
851	1408
790	855
59	304
105	930
572	1372
145	627
805	1071
874	1056
513	817
462	1439
319	731
994	1961
319	1085
136	236
598	915
150	1058
876	1474
127	1115
511	1307
825	1025
890	1435
161	544
21	545
362	550
761	1173
232	1206
111	299
511	649
967	1462
208	423
418	1079
482	1436
337	984
132	615
759	879
900	1204
29	1017
425	818
958	1595
459	1055
14	554
989	1439
773	962
273	730
847	1205
815	1690
128	337
328	767
751	1502
77	980
236	1092
442	1436
390	1303
141	559
234	927
907	1131
351	750
470	917
504	1342
253	451
721	1603
22	848
106	552
494	778
963	1946
156	666
302	1282
884	1072
899	1258
35	1004
190	305
772	795
980	1169
128	1115
226	730
749	1445
677	1529
815	1770
455	494
907	1842
942	1148
489	811
841	1023
191	366
804	962
358	1204
91	362
249	258
34	169
748	828
384	506
387	1042
526	905
911	1581
5	294
625	835
983	1756
923	1725
862	1577
448	756
83	482
288	585
927	1097
253	747
366	387
240	884
353	694
914	989
209	273
950	1473
708	1315
28	1015
303	899
30	891
103	189
863	1632
834	1028
325	575
816	972
28	722
959	1310
433	1018
628	1077
205	1065
785	1315
894	1248
43	922
416	1164
246	1088
101	266
19	615
177	289
84	530
298	1147
997	1585
939	1292
320	507
888	910
232	1069
656	1330
44	238
35	950
412	741
624	1427
283	1219
161	450
597	629
248	432
980	1064
158	1148
38	897
283	634
680	1532
288	347
911	1521
992	1541
698	1426
983	1157
345	935
606	904
606	1467
152	713
746	1026
662	1094
801	1556
981	1230
627	699
472	1104
795	1019
240	1184
739	1714
463	1349
985	1044
81	164
495	965
440	1184
734	824
547	768
701	1569
932	1838
945	1917
570	1220
582	1554
252	457
348	1251
77	290
912	1461
441	1052
269	481
391	897
840	1720
931	1111
112	998
739	768
622	891
893	1610
938	1369
650	1619
843	1554
689	1365
943	1225
57	603
951	1074
825	846
834	1228
105	933
484	929
611	1395
508	1046
652	1541
392	451
707	1052
830	985
873	1000
675	1219
775	1565
115	428
562	937
305	1131
240	253
496	870
534	645
653	777
934	961
616	741
729	1722
22	243
59	625
996	1188
419	517
271	942
429	713
716	1383
503	851
744	1010
432	1209
792	1271
718	1587
702	756
680	1429
657	1105
141	818
845	1761
560	1084
138	217
186	422
944	1878
92	888
331	1140
310	1103
967	1585
476	1351
783	1541
224	820
910	1689
153	775
772	1639
783	812
124	299
946	1141
277	1189
401	1044
338	1148
531	563
264	1259
344	599
996	1766
971	1900
459	510
938	1712
280	762
981	1132
631	1164
278	1096
838	1509
681	1532
567	610
218	1091
415	837
41	104
548	1284
884	1144
177	892
41	974
932	1921
676	701
340	791
724	858
30	349
968	1530
303	555
348	1248
881	959
712	1404
869	1164
436	1156
539	875
741	1294
781	1402
932	1338
639	1331
977	1704
342	565
59	103
484	908
126	821
748	1153
459	1274
821	1009
86	172
715	1083
660	1169
718	1538
249	1040
208	271
422	962
343	417
505	744
267	401
790	903
40	577
745	1144
136	626
650	1548
911	938
464	1182
493	940
181	874
892	1200
262	642
178	1132
806	1324
332	1168
449	1281
416	879
48	222
266	635
949	1489
550	1362
882	1704
802	1381
302	842
270	554
190	398
394	801
966	1144
339	793
709	907
818	1223
125	889
418	1317
288	713
855	1048
381	1113
400	1179
643	1431
69	82
774	886
636	1605
605	1587
877	1859
70	94
861	1615
279	474
539	838
168	674
626	628
690	822
229	998
412	1149
222	964
142	1040
411	540
382	663
308	607
270	1117
725	1413
802	1471
645	707
790	1051
758	1516
148	894
920	1658
757	914
928	1808
138	740
872	1030
315	333
54	196
753	1563
324	504
350	1049
843	1817
126	745
910	1297
241	454
664	1479
549	1401
302	788
922	1584
623	958
779	1066
138	797
825	1507
749	882
240	1216
253	945
338	836
264	1039
321	914
404	853
556	1021
967	1493
189	365
899	1391
938	1111
908	1409
481	1448
728	1244
456	876
370	1271
517	953
784	803
251	591
743	1331
397	620
399	1238
582	848
106	308
5	60
767	1716
85	905
702	1169
114	150
77	718
721	1152
918	957
788	1690
733	789
233	1083
763	1160
87	980
492	1050
495	1191
844	1791
462	1429
284	1204
368	1162
49	697
474	575
544	667
255	698
119	514
379	609
42	613
150	936
728	1705
646	849
6	252
790	1690
268	1159
550	1231
152	726
317	668
317	730
480	1234
215	369
420	972
819	1427
143	404
975	1180
194	1167
173	302
261	462
785	967
895	1051
392	575
782	892
998	1324
787	1438
800	1025
779	1511
98	967
501	1187
799	1141
254	535
325	331
684	752
750	1426
38	653
805	1627
556	598
352	354
598	1282
778	1171
158	772
118	155
743	1032
728	1005
909	1746
355	642
616	947
206	1171
861	1419
245	944
11	704
761	1256
446	1178
612	622
164	680
370	840
933	1229
814	1639
265	395
365	1158
382	1211
515	1131
256	1084
659	1070
893	1423
959	1796
137	733
75	1012
366	370
957	1388
365	764
976	1798
145	194
758	1114
565	972
593	835
579	969
627	1231
723	734
51	666
673	1579
730	1181
498	732
295	354
838	998
904	1186
818	1230
926	1351
347	476
943	1062
790	1279
123	675
688	928
368	1072
697	1424
471	961
218	422
110	338
305	737
292	402
911	1089
89	156
863	873
871	1765
419	1203
887	1352
212	1170
987	1581
419	654
535	774
779	893
935	986
269	743
581	926
889	1656
64	345
958	1751
73	618
563	1502
192	1142
566	1501
238	1169
24	640
947	1827
608	1440
658	1137
494	945
787	814
894	1329
750	1520
308	570
732	905
679	1324
545	1118
707	1561
790	1046
718	746
160	540
346	1055
886	1449
817	1366
183	671
96	634
890	908
88	423
350	1076
346	502
544	801
897	1031
318	508
410	1037
894	1011
730	1611
749	1682
26	729
215	418
931	1903
887	1010
159	1013
435	698
164	418
435	665
111	482
73	719
561	1125
329	862
111	225
60	536
182	322
225	959
832	1109
467	1466
763	1582
271	535
388	485
738	1380
966	1606
187	508
433	779
614	1242
145	912
841	1299
374	1225
962	1880
779	1298
131	1081
462	1020
303	1095
646	986
958	1004
208	386
40	1021
264	1037
712	1008
674	1338
390	520
445	924
242	390
88	214
6	209
350	910
935	940
734	1626
506	1104
45	730
102	500
570	1028
707	1144
947	1944
444	1151
715	1378
148	869
986	1950
644	1151
468	607
718	1680
51	764
632	1285
996	1834
387	691
742	1046
173	1141
352	631
430	1315
635	660
137	338
766	1428
760	1136
19	105
86	86
53	895
754	989
361	546
941	1536
917	1857
579	785
53	761
574	840
356	1254
25	324
868	963
274	652
757	1114
624	1336
914	992
128	475
907	1006
92	796
884	1668
906	1772
694	1580
844	1085
210	987
830	1821
308	1167
630	693
315	667
59	690
548	1048
61	1045
772	1702
661	952
220	283
633	855
153	838
695	1679
845	1497
464	1217
775	997
792	1725
660	1510
315	1285
169	638
226	370
521	1276
717	1110
817	892
895	1264
305	333
808	1560
20	150
4	33
218	344
51	312
835	1192
235	840
389	933
268	952
744	764
231	355
984	1218
167	641
996	1934
970	1342
803	1310
769	965
665	855
850	1652
181	593
337	959
2	559
457	535
596	1191
6	818
486	829
453	721
572	1374
306	1247
584	1429
348	697
876	1641
394	492
795	1332
577	776
631	1230
384	1019
10	273
286	1198
708	1281
969	1804
361	1269
202	265
640	1409
356	1035
977	1631
814	1722
216	960
887	994
638	1546
455	754
389	610
974	1947
121	938
670	899
878	1674
125	997
261	514
308	1098
873	1233
65	747
103	459
685	829
635	1241
177	992
350	755
77	124
400	663
820	1072
121	445
686	1089
382	416
361	581
204	717
526	1511
879	1735
104	222
606	612
996	1478
473	1199
516	969
210	407
962	1068
333	1259
953	1144
322	346
533	1367
221	723
497	1007
132	787
939	1146
591	734
671	1465
263	989
910	975
594	1289
82	744
23	307
755	920
586	746
335	485
759	1748
338	517
522	922
71	694
513	994
554	1362
465	864
688	1079
971	1742
516	578
988	1007
779	964
119	386
25	728
879	1174
50	252
794	1150
947	1600
937	1080
349	356
339	961
901	1531
886	1364
603	904
754	1215
26	994
569	826
237	1180
753	1329
264	489
855	1569
506	1493
313	404
740	1470
244	305
723	1240
926	1236
237	539
362	1048
785	1036
361	773
176	408
976	1321
207	1006
305	782
93	583
488	1432
440	528
726	1258
814	1717
342	575
908	1862
919	1760
344	827
126	204
935	1848
465	609
431	1060
773	976
168	354
880	944
854	1138
72	571
310	808
371	448
996	1922
660	1615
146	367
284	395
727	1345
534	923
672	736
665	1138
777	1201
650	1385
324	571
508	543
417	1365
827	933
101	950
507	1235
236	579
749	1720
801	1432
912	1528
619	1265
272	1077
145	569
485	532
928	1369
21	314
801	1265
343	1260
177	725
99	808
722	1598
322	870
209	931
87	561
565	1236
225	1142
776	837
746	1239
25	841
174	521
123	346
424	1101
456	1250
866	1167
52	760
358	522
209	236
926	1127
114	768
873	1511
454	1388
160	564
680	759
889	1726
108	349
104	1091
720	1131
526	1430
64	831
481	1398
285	593
600	1215
121	976
557	1507
876	1631
436	756
9	196
787	1625
735	981
161	830
119	994
773	1653
212	808
313	1285
130	985
318	570
246	496
746	864
741	1597
773	1130
748	1646
826	1722
893	1732
897	1405
475	834
542	579
302	762
808	811
8	939
103	665
82	251
232	930
829	830
640	1585
880	1741
862	979
903	1650
23	142
900	1374
610	982
555	799
742	948
631	854
755	1221
47	638
531	1102
74	304
603	1082
252	995
455	1271
74	489
36	490
443	664
925	952
945	956
966	1350
758	1739
994	1112
603	1093
89	768
991	1768
964	1841
783	1213
136	483
460	913
884	1855
380	777
230	726
790	1591
561	903
70	153
533	931
190	632
56	294
838	1836
8	656
30	974
691	1501
813	1381
661	851
722	1620
150	177
982	1382
704	1603
97	783
682	912
638	831
804	1140
281	1035
210	384
687	809
835	1586
474	1048
925	1069
292	912
932	1660
32	134
994	1880
794	1682
446	1134
838	1243
765	842
142	628
996	1177
788	1161
465	520
219	634
819	942
562	1266
806	1447
674	1110
630	1376
707	822
292	658
646	1074
367	1316
814	1787
412	430
796	1310
851	903
793	1733
354	505
232	532
934	1273
